"","x"
"1",1
"2",6
"3",2
"4",1
"5",3
"6",9
"7",1
"8",7
"9",1
"10",6
"11",7
"12",8
"13",2
"14",7
"15",1
"16",6
"17",9
"18",6
"19",9
"20",7
"21",1
"22",9
"23",6
"24",7
"25",4
"26",8
"27",9
"28",7
"29",7
"30",7
"31",8
"32",9
"33",7
"34",7
"35",7
"36",7
"37",1
"38",7
"39",6
"40",4
"41",7
"42",7
"43",7
"44",1
"45",7
"46",1
"47",7
"48",7
"49",1
"50",1
"51",1
"52",7
"53",6
"54",8
"55",4
"56",1
"57",9
"58",4
"59",1
"60",7
"61",8
"62",1
"63",9
"64",4
"65",1
"66",6
"67",4
"68",4
"69",7
"70",6
"71",7
"72",7
"73",1
"74",2
"75",7
"76",9
"77",7
"78",7
"79",2
"80",8
"81",7
"82",7
"83",9
"84",2
"85",7
"86",7
"87",7
"88",9
"89",6
"90",9
"91",7
"92",2
"93",8
"94",7
"95",4
"96",1
"97",8
"98",2
"99",9
"100",1
"101",6
"102",6
"103",6
"104",2
"105",7
"106",8
"107",1
"108",7
"109",4
"110",9
"111",1
"112",2
"113",7
"114",8
"115",6
"116",6
"117",7
"118",1
"119",9
"120",9
"121",4
"122",9
"123",7
"124",8
"125",7
"126",6
"127",6
"128",6
"129",7
"130",7
"131",1
"132",7
"133",1
"134",2
"135",7
"136",6
"137",2
"138",9
"139",8
"140",7
"141",7
"142",6
"143",7
"144",2
"145",1
"146",2
"147",7
"148",7
"149",8
"150",7
"151",2
"152",1
"153",7
"154",2
"155",8
"156",1
"157",1
"158",7
"159",7
"160",7
"161",1
"162",4
"163",7
"164",8
"165",7
"166",7
"167",8
"168",8
"169",2
"170",7
"171",1
"172",7
"173",1
"174",8
"175",1
"176",7
"177",9
"178",7
"179",7
"180",1
"181",6
"182",7
"183",7
"184",7
"185",9
"186",8
"187",7
"188",1
"189",7
"190",7
"191",2
"192",7
"193",6
"194",7
"195",4
"196",4
"197",7
"198",4
"199",7
"200",2
"201",7
"202",1
"203",7
"204",8
"205",7
"206",2
"207",1
"208",1
"209",7
"210",1
"211",7
"212",9
"213",6
"214",7
"215",7
"216",4
"217",6
"218",1
"219",8
"220",9
"221",7
"222",8
"223",1
"224",6
"225",1
"226",7
"227",1
"228",1
"229",4
"230",7
"231",1
"232",8
"233",4
"234",9
"235",6
"236",4
"237",1
"238",1
"239",1
"240",1
"241",6
"242",7
"243",1
"244",7
"245",8
"246",6
"247",7
"248",8
"249",1
"250",7
"251",7
"252",6
"253",8
"254",7
"255",2
"256",9
"257",1
"258",7
"259",7
"260",8
"261",7
"262",9
"263",9
"264",7
"265",6
"266",6
"267",9
"268",8
"269",4
"270",1
"271",7
"272",1
"273",2
"274",7
"275",8
"276",2
"277",8
"278",2
"279",7
"280",1
"281",4
"282",2
"283",7
"284",1
"285",6
"286",6
"287",1
"288",6
"289",6
"290",1
"291",4
"292",6
"293",1
"294",4
"295",7
"296",8
"297",2
"298",9
"299",7
"300",7
"301",8
"302",9
"303",7
"304",2
"305",4
"306",7
"307",6
"308",9
"309",9
"310",2
"311",9
"312",8
"313",7
"314",9
"315",4
"316",4
"317",6
"318",1
"319",1
"320",4
"321",8
"322",4
"323",1
"324",7
"325",8
"326",7
"327",7
"328",7
"329",1
"330",4
"331",9
"332",2
"333",7
"334",4
"335",7
"336",1
"337",7
"338",7
"339",8
"340",6
"341",6
"342",9
"343",1
"344",8
"345",1
"346",4
"347",1
"348",7
"349",1
"350",7
"351",4
"352",6
"353",8
"354",7
"355",1
"356",1
"357",7
"358",1
"359",6
"360",2
"361",7
"362",7
"363",7
"364",7
"365",1
"366",9
"367",1
"368",2
"369",6
"370",2
"371",7
"372",9
"373",9
"374",2
"375",1
"376",1
"377",9
"378",6
"379",1
"380",7
"381",9
"382",8
"383",8
"384",4
"385",1
"386",7
"387",2
"388",7
"389",1
"390",6
"391",1
"392",7
"393",7
"394",1
"395",1
"396",7
"397",7
"398",2
"399",1
"400",1
"401",7
"402",2
"403",4
"404",1
"405",6
"406",7
"407",6
"408",6
"409",7
"410",2
"411",4
"412",6
"413",6
"414",1
"415",7
"416",9
"417",9
"418",7
"419",6
"420",1
"421",9
"422",7
"423",7
"424",6
"425",1
"426",1
"427",1
"428",7
"429",1
"430",7
"431",8
"432",1
"433",7
"434",7
"435",9
"436",6
"437",7
"438",7
"439",7
"440",6
"441",1
"442",8
"443",6
"444",1
"445",8
"446",7
"447",6
"448",9
"449",9
"450",8
"451",9
"452",9
"453",2
"454",1
"455",7
"456",4
"457",8
"458",6
"459",9
"460",7
"461",2
"462",7
"463",9
"464",2
"465",7
"466",1
"467",2
"468",7
"469",1
"470",7
"471",8
"472",1
"473",7
"474",7
"475",1
"476",6
"477",2
"478",7
"479",9
"480",7
"481",9
"482",7
"483",1
"484",4
"485",9
"486",7
"487",1
"488",1
"489",1
"490",9
"491",9
"492",7
"493",1
"494",8
"495",1
"496",9
"497",7
"498",1
"499",9
"500",1
"501",1
"502",6
"503",7
"504",8
"505",1
"506",7
"507",1
"508",9
"509",2
"510",7
"511",1
"512",6
"513",6
"514",1
"515",7
"516",8
"517",1
"518",7
"519",7
"520",6
"521",7
"522",7
"523",4
"524",6
"525",1
"526",3
"527",6
"528",1
"529",9
"530",8
"531",1
"532",7
"533",7
"534",1
"535",6
"536",1
"537",6
"538",6
"539",1
"540",6
"541",2
"542",1
"543",7
"544",1
"545",7
"546",1
"547",7
"548",1
"549",9
"550",4
"551",7
"552",7
"553",9
"554",6
"555",2
"556",7
"557",9
"558",6
"559",4
"560",6
"561",1
"562",6
"563",7
"564",8
"565",2
"566",6
"567",9
"568",9
"569",7
"570",1
"571",7
"572",9
"573",8
"574",1
"575",8
"576",4
"577",8
"578",4
"579",7
"580",7
"581",7
"582",6
"583",1
"584",7
"585",7
"586",1
"587",1
"588",6
"589",2
"590",7
"591",6
"592",4
"593",1
"594",7
"595",7
"596",2
"597",7
"598",6
"599",6
"600",1
"601",1
"602",9
"603",1
"604",7
"605",1
"606",1
"607",6
"608",7
"609",2
"610",7
"611",1
"612",2
"613",7
"614",6
"615",6
"616",7
"617",1
"618",1
"619",9
"620",8
"621",7
"622",1
"623",1
"624",6
"625",7
"626",2
"627",8
"628",7
"629",7
"630",8
"631",6
"632",7
"633",2
"634",2
"635",7
"636",1
"637",7
"638",8
"639",7
"640",6
"641",1
"642",2
"643",7
"644",7
"645",7
"646",1
"647",1
"648",7
"649",9
"650",7
"651",7
"652",7
"653",7
"654",1
"655",4
"656",1
"657",1
"658",9
"659",9
"660",6
"661",8
"662",2
"663",8
"664",4
"665",9
"666",6
"667",1
"668",7
"669",6
"670",7
"671",1
"672",1
"673",1
"674",4
"675",4
"676",9
"677",2
"678",9
"679",8
"680",7
"681",4
"682",1
"683",6
"684",6
"685",1
"686",7
"687",7
"688",2
"689",7
"690",7
"691",7
"692",8
"693",7
"694",4
"695",7
"696",2
"697",4
"698",7
"699",6
"700",9
"701",7
"702",7
"703",1
"704",1
"705",9
"706",7
"707",7
"708",7
"709",9
"710",6
"711",7
"712",7
"713",1
"714",1
"715",1
"716",6
"717",7
"718",9
"719",7
"720",8
"721",9
"722",6
"723",7
"724",9
"725",9
"726",1
"727",1
"728",7
"729",7
"730",1
"731",7
"732",7
"733",7
"734",1
"735",7
"736",9
"737",9
"738",7
"739",2
"740",1
"741",1
"742",1
"743",1
"744",9
"745",9
"746",7
"747",8
"748",9
"749",2
"750",7
"751",2
"752",7
"753",6
"754",1
"755",7
"756",9
"757",7
"758",7
"759",2
"760",9
"761",7
"762",7
"763",9
"764",1
"765",4
"766",1
"767",6
"768",6
"769",7
"770",1
"771",1
"772",7
"773",1
"774",2
"775",7
"776",9
"777",9
"778",2
"779",7
"780",6
"781",9
"782",1
"783",6
"784",7
"785",2
"786",7
"787",9
"788",2
"789",2
"790",7
"791",7
"792",4
"793",7
"794",6
"795",7
"796",6
"797",8
"798",7
"799",7
"800",2
"801",7
"802",7
"803",1
"804",2
"805",6
"806",9
"807",6
"808",4
"809",7
"810",1
"811",7
"812",9
"813",6
"814",7
"815",6
"816",8
"817",6
"818",7
"819",1
"820",7
"821",8
"822",7
"823",7
"824",7
"825",7
"826",6
"827",1
"828",7
"829",4
"830",2
"831",7
"832",7
"833",1
"834",2
"835",9
"836",1
"837",3
"838",7
"839",7
"840",7
"841",1
"842",9
"843",2
"844",1
"845",2
"846",7
"847",1
"848",6
"849",9
"850",6
"851",8
"852",9
"853",9
"854",4
"855",1
"856",7
"857",1
"858",4
"859",9
"860",2
"861",4
"862",7
"863",6
"864",9
"865",8
"866",2
"867",7
"868",4
"869",1
"870",4
"871",9
"872",2
"873",9
"874",9
"875",6
"876",4
"877",1
"878",6
"879",2
"880",7
"881",1
"882",1
"883",9
"884",1
"885",1
"886",2
"887",7
"888",9
"889",8
"890",1
"891",1
"892",2
"893",4
"894",9
"895",2
"896",1
"897",2
"898",2
"899",4
"900",7
"901",7
"902",2
"903",1
"904",7
"905",9
"906",2
"907",7
"908",1
"909",2
"910",8
"911",9
"912",1
"913",9
"914",2
"915",7
"916",9
"917",1
"918",1
"919",9
"920",2
"921",6
"922",1
"923",1
"924",6
"925",1
"926",8
"927",1
"928",1
"929",7
"930",9
"931",9
"932",7
"933",1
"934",1
"935",6
"936",8
"937",7
"938",1
"939",9
"940",7
"941",7
"942",7
"943",7
"944",8
"945",9
"946",1
"947",9
"948",6
"949",7
"950",8
"951",1
"952",8
"953",7
"954",7
"955",9
"956",7
"957",1
"958",9
"959",7
"960",1
"961",1
"962",6
"963",6
"964",7
"965",9
"966",7
"967",6
"968",6
"969",1
"970",6
"971",9
"972",9
"973",1
"974",6
"975",9
"976",6
"977",6
"978",4
"979",7
"980",7
"981",7
"982",8
"983",1
"984",1
"985",9
"986",6
"987",9
"988",7
"989",1
"990",7
"991",7
"992",6
"993",7
"994",6
"995",7
"996",6
"997",9
"998",2
"999",6
"1000",6
"1001",9
"1002",4
"1003",1
"1004",8
"1005",9
"1006",2
"1007",9
"1008",2
"1009",9
"1010",7
"1011",6
"1012",1
"1013",7
"1014",1
"1015",9
"1016",4
"1017",6
"1018",7
"1019",2
"1020",7
"1021",6
"1022",4
"1023",6
"1024",7
"1025",1
"1026",7
"1027",9
"1028",1
"1029",1
"1030",7
"1031",1
"1032",5
"1033",7
"1034",7
"1035",7
"1036",2
"1037",1
"1038",7
"1039",9
"1040",4
"1041",9
"1042",9
"1043",6
"1044",2
"1045",1
"1046",1
"1047",3
"1048",6
"1049",1
"1050",7
"1051",4
"1052",9
"1053",7
"1054",8
"1055",6
"1056",6
"1057",1
"1058",8
"1059",1
"1060",1
"1061",2
"1062",7
"1063",9
"1064",3
"1065",6
"1066",4
"1067",2
"1068",1
"1069",9
"1070",7
"1071",9
"1072",7
"1073",5
"1074",2
"1075",1
"1076",9
"1077",9
"1078",7
"1079",4
"1080",6
"1081",2
"1082",2
"1083",2
"1084",5
"1085",2
"1086",9
"1087",8
"1088",2
"1089",1
"1090",4
"1091",4
"1092",3
"1093",3
"1094",2
"1095",5
"1096",9
"1097",2
"1098",1
"1099",5
"1100",9
"1101",8
"1102",5
"1103",9
"1104",5
"1105",2
"1106",2
"1107",5
"1108",6
"1109",3
"1110",9
"1111",2
"1112",5
"1113",9
"1114",5
"1115",3
"1116",2
"1117",8
"1118",3
"1119",4
"1120",8
"1121",9
"1122",4
"1123",5
"1124",6
"1125",5
"1126",2
"1127",3
"1128",2
"1129",4
"1130",4
"1131",5
"1132",2
"1133",6
"1134",3
"1135",8
"1136",3
"1137",8
"1138",4
"1139",4
"1140",4
"1141",3
"1142",3
"1143",6
"1144",2
"1145",5
"1146",7
"1147",3
"1148",8
"1149",7
"1150",8
"1151",5
"1152",6
"1153",2
"1154",5
"1155",6
"1156",5
"1157",3
"1158",8
"1159",6
"1160",7
"1161",7
"1162",1
"1163",5
"1164",8
"1165",3
"1166",6
"1167",1
"1168",9
"1169",9
"1170",3
"1171",4
"1172",3
"1173",2
"1174",8
"1175",3
"1176",8
"1177",9
"1178",2
"1179",3
"1180",2
"1181",8
"1182",8
"1183",8
"1184",7
"1185",5
"1186",4
"1187",3
"1188",6
"1189",8
"1190",7
"1191",9
"1192",2
"1193",4
"1194",5
"1195",1
"1196",2
"1197",5
"1198",1
"1199",2
"1200",4
"1201",9
"1202",3
"1203",5
"1204",3
"1205",4
"1206",3
"1207",1
"1208",5
"1209",4
"1210",3
"1211",5
"1212",1
"1213",6
"1214",4
"1215",8
"1216",1
"1217",4
"1218",8
"1219",3
"1220",6
"1221",5
"1222",5
"1223",6
"1224",6
"1225",5
"1226",2
"1227",3
"1228",8
"1229",2
"1230",1
"1231",4
"1232",6
"1233",3
"1234",9
"1235",9
"1236",8
"1237",6
"1238",5
"1239",1
"1240",6
"1241",4
"1242",6
"1243",1
"1244",1
"1245",9
"1246",3
"1247",4
"1248",3
"1249",3
"1250",5
"1251",4
"1252",8
"1253",4
"1254",8
"1255",8
"1256",9
"1257",8
"1258",5
"1259",3
"1260",9
"1261",3
"1262",3
"1263",8
"1264",8
"1265",4
"1266",8
"1267",2
"1268",4
"1269",2
"1270",5
"1271",2
"1272",4
"1273",3
"1274",9
"1275",5
"1276",5
"1277",5
"1278",2
"1279",8
"1280",8
"1281",4
"1282",1
"1283",7
"1284",3
"1285",8
"1286",1
"1287",4
"1288",6
"1289",3
"1290",9
"1291",8
"1292",6
"1293",2
"1294",6
"1295",9
"1296",3
"1297",6
"1298",6
"1299",5
"1300",4
"1301",8
"1302",5
"1303",9
"1304",2
"1305",1
"1306",4
"1307",5
"1308",4
"1309",4
"1310",4
"1311",5
"1312",4
"1313",9
"1314",7
"1315",3
"1316",1
"1317",3
"1318",5
"1319",5
"1320",3
"1321",4
"1322",6
"1323",3
"1324",9
"1325",8
"1326",2
"1327",3
"1328",2
"1329",2
"1330",1
"1331",6
"1332",3
"1333",9
"1334",8
"1335",3
"1336",3
"1337",8
"1338",1
"1339",5
"1340",9
"1341",8
"1342",6
"1343",3
"1344",5
"1345",2
"1346",3
"1347",5
"1348",3
"1349",4
"1350",1
"1351",3
"1352",4
"1353",3
"1354",2
"1355",1
"1356",8
"1357",8
"1358",8
"1359",4
"1360",9
"1361",8
"1362",4
"1363",8
"1364",1
"1365",2
"1366",2
"1367",5
"1368",7
"1369",5
"1370",5
"1371",3
"1372",5
"1373",5
"1374",8
"1375",2
"1376",8
"1377",9
"1378",5
"1379",9
"1380",1
"1381",1
"1382",2
"1383",5
"1384",9
"1385",9
"1386",1
"1387",6
"1388",6
"1389",9
"1390",8
"1391",5
"1392",1
"1393",5
"1394",4
"1395",9
"1396",6
"1397",3
"1398",5
"1399",5
"1400",8
"1401",4
"1402",7
"1403",4
"1404",9
"1405",5
"1406",6
"1407",4
"1408",3
"1409",2
"1410",6
"1411",5
"1412",2
"1413",1
"1414",8
"1415",3
"1416",2
"1417",2
"1418",1
"1419",6
"1420",4
"1421",4
"1422",8
"1423",2
"1424",1
"1425",8
"1426",9
"1427",6
"1428",6
"1429",3
"1430",5
"1431",6
"1432",1
"1433",6
"1434",5
"1435",8
"1436",8
"1437",3
"1438",2
"1439",2
"1440",2
"1441",1
"1442",3
"1443",6
"1444",6
"1445",8
"1446",4
"1447",3
"1448",9
"1449",3
"1450",3
"1451",4
"1452",8
"1453",4
"1454",9
"1455",3
"1456",7
"1457",3
"1458",1
"1459",8
"1460",7
"1461",5
"1462",1
"1463",6
"1464",7
"1465",6
"1466",6
"1467",8
"1468",6
"1469",4
"1470",6
"1471",8
"1472",6
"1473",4
"1474",5
"1475",2
"1476",7
"1477",8
"1478",5
"1479",8
"1480",4
"1481",4
"1482",3
"1483",4
"1484",3
"1485",9
"1486",2
"1487",9
"1488",2
"1489",1
"1490",5
"1491",7
"1492",2
"1493",4
"1494",9
"1495",6
"1496",3
"1497",2
"1498",7
"1499",6
"1500",5
"1501",1
"1502",3
"1503",5
"1504",3
"1505",5
"1506",4
"1507",8
"1508",4
"1509",3
"1510",9
"1511",3
"1512",8
"1513",1
