X1,X2,X3,geometry,long,lat
0.4143054764700758,-1.917040362626194,0.5477017192504595,"Ngon(Point(54.0, 36.0), Point(55.0, 36.0), Point(55.0, 37.0), Point(54.0, 37.0))",54.0,36.0
1.0636229938655064,0.326796333642054,2.147227951806322,"Ngon(Point(33.0, 5.0), Point(34.0, 5.0), Point(34.0, 6.0), Point(33.0, 6.0))",33.0,5.0
-0.2579927421151521,0.36139916900623625,-1.3683408590554405,"Ngon(Point(29.0, 36.0), Point(30.0, 36.0), Point(30.0, 37.0), Point(29.0, 37.0))",29.0,36.0
1.4154054859392384,0.38081985341733016,0.4261962311892146,"Ngon(Point(52.0, 16.0), Point(53.0, 16.0), Point(53.0, 17.0), Point(52.0, 17.0))",52.0,16.0
0.5993826135023029,-0.7033652037931771,-0.7240769343197775,"Ngon(Point(3.0, 8.0), Point(4.0, 8.0), Point(4.0, 9.0), Point(3.0, 9.0))",3.0,8.0
-1.1370530905133684,0.8033956986558791,-1.3766832301360468,"Ngon(Point(16.0, 33.0), Point(17.0, 33.0), Point(17.0, 34.0), Point(16.0, 34.0))",16.0,33.0
1.0600894917763422,-0.22397783717455552,0.5928479755744892,"Ngon(Point(57.0, 27.0), Point(58.0, 27.0), Point(58.0, 28.0), Point(57.0, 28.0))",57.0,27.0
1.3308491933136908,-0.22026973893849305,-0.8337396446536992,"Ngon(Point(10.0, 58.0), Point(11.0, 58.0), Point(11.0, 59.0), Point(10.0, 59.0))",10.0,58.0
-0.6748936543111792,-0.09806075104879552,0.16174474356488455,"Ngon(Point(53.0, 7.0), Point(54.0, 7.0), Point(54.0, 8.0), Point(53.0, 8.0))",53.0,7.0
-0.09087057981884186,0.6847948805878631,-0.8608423702435374,"Ngon(Point(7.0, 16.0), Point(8.0, 16.0), Point(8.0, 17.0), Point(7.0, 17.0))",7.0,16.0
-0.6099348804176562,-0.5689277723476178,0.5250338561812892,"Ngon(Point(50.0, 26.0), Point(51.0, 26.0), Point(51.0, 27.0), Point(50.0, 27.0))",50.0,26.0
-0.010787738827580357,-0.16028875976413345,2.0236714295193416,"Ngon(Point(38.0, 9.0), Point(39.0, 9.0), Point(39.0, 10.0), Point(38.0, 10.0))",38.0,9.0
0.4178791970360703,-0.14276220807643986,-1.0353218221119176,"Ngon(Point(9.0, 38.0), Point(10.0, 38.0), Point(10.0, 39.0), Point(9.0, 39.0))",9.0,38.0
1.0912756042720249,1.0831671429700278,0.1871159912118791,"Ngon(Point(15.0, 1.0), Point(16.0, 1.0), Point(16.0, 2.0), Point(15.0, 2.0))",15.0,1.0
0.0035089863134899943,1.066910166925798,-0.22442288439262487,"Ngon(Point(7.0, 13.0), Point(8.0, 13.0), Point(8.0, 14.0), Point(7.0, 14.0))",7.0,13.0
-0.07631430863169401,-0.9474213242038436,0.397632864057923,"Ngon(Point(45.0, 46.0), Point(46.0, 46.0), Point(46.0, 47.0), Point(45.0, 47.0))",45.0,46.0
0.03740627796441924,-2.0985250799686943,-0.8593791850242684,"Ngon(Point(3.0, 46.0), Point(4.0, 46.0), Point(4.0, 47.0), Point(3.0, 47.0))",3.0,46.0
1.3364385018289997,-0.07855259497085029,-1.495817301895353,"Ngon(Point(13.0, 29.0), Point(14.0, 29.0), Point(14.0, 30.0), Point(13.0, 30.0))",13.0,29.0
0.15684302071801484,-1.3121238011776428,-1.18514521136082,"Ngon(Point(6.0, 53.0), Point(7.0, 53.0), Point(7.0, 54.0), Point(6.0, 54.0))",6.0,53.0
1.6835271398822182,1.0285937930245888,-1.1550984559892994,"Ngon(Point(8.0, 19.0), Point(9.0, 19.0), Point(9.0, 20.0), Point(8.0, 20.0))",8.0,19.0
-1.7904937428950198,-0.7258171797575171,2.079694418003105,"Ngon(Point(27.0, 2.0), Point(28.0, 2.0), Point(28.0, 3.0), Point(27.0, 3.0))",27.0,2.0
-0.9432915096046524,-1.6251019224766068,1.046228948867871,"Ngon(Point(29.0, 11.0), Point(30.0, 11.0), Point(30.0, 12.0), Point(29.0, 12.0))",29.0,11.0
-0.674568613660295,0.2242074531511396,-0.2690910662027412,"Ngon(Point(12.0, 1.0), Point(13.0, 1.0), Point(13.0, 2.0), Point(12.0, 2.0))",12.0,1.0
0.16515452865699454,-0.4022035489587827,1.4090402082793392,"Ngon(Point(43.0, 57.0), Point(44.0, 57.0), Point(44.0, 58.0), Point(43.0, 58.0))",43.0,57.0
0.32622638572081125,-0.18621468060879007,0.213519449658962,"Ngon(Point(16.0, 13.0), Point(17.0, 13.0), Point(17.0, 14.0), Point(16.0, 14.0))",16.0,13.0
0.887943098328196,-0.034080231669327776,-1.4178118736955792,"Ngon(Point(35.0, 34.0), Point(36.0, 34.0), Point(36.0, 35.0), Point(35.0, 35.0))",35.0,34.0
0.8626000337185828,-0.2040331364104864,1.8177617790877432,"Ngon(Point(28.0, 7.0), Point(29.0, 7.0), Point(29.0, 8.0), Point(28.0, 8.0))",28.0,7.0
1.6484666541153512,0.2908140806124113,0.32567163602935795,"Ngon(Point(40.0, 49.0), Point(41.0, 49.0), Point(41.0, 50.0), Point(40.0, 50.0))",40.0,49.0
-1.8001961914083056,-1.6803563473951417,-0.6304935048112128,"Ngon(Point(22.0, 49.0), Point(23.0, 49.0), Point(23.0, 50.0), Point(22.0, 50.0))",22.0,49.0
-0.5856046259402458,0.4052092512662206,-0.2248600645842974,"Ngon(Point(21.0, 19.0), Point(22.0, 19.0), Point(22.0, 20.0), Point(21.0, 20.0))",21.0,19.0
-0.8981256878504553,1.1214032821366042,1.3953646444173295,"Ngon(Point(42.0, 18.0), Point(43.0, 18.0), Point(43.0, 19.0), Point(42.0, 19.0))",42.0,18.0
-0.2572780525713803,0.3950070901785003,0.4697316267141167,"Ngon(Point(58.0, 33.0), Point(59.0, 33.0), Point(59.0, 34.0), Point(58.0, 34.0))",58.0,33.0
-2.5378014463061,-0.4464103635042409,1.2268827325138607,"Ngon(Point(27.0, 12.0), Point(28.0, 12.0), Point(28.0, 13.0), Point(27.0, 13.0))",27.0,12.0
0.8942928735603841,-0.32799851195464064,-1.5654970846834562,"Ngon(Point(16.0, 21.0), Point(17.0, 21.0), Point(17.0, 22.0), Point(16.0, 22.0))",16.0,21.0
0.7923157157242392,-1.076419774238703,0.3019887491560672,"Ngon(Point(59.0, 24.0), Point(60.0, 24.0), Point(60.0, 25.0), Point(59.0, 25.0))",59.0,24.0
-0.4043439773084661,-0.5854529959255781,-0.4232148752881799,"Ngon(Point(37.0, 24.0), Point(38.0, 24.0), Point(38.0, 25.0), Point(37.0, 25.0))",37.0,24.0
0.2368215121940461,-1.8731653740709449,0.6238479598905173,"Ngon(Point(50.0, 54.0), Point(51.0, 54.0), Point(51.0, 55.0), Point(50.0, 55.0))",50.0,54.0
-2.1908331357294317,1.2244599821191158,-1.1581146216327494,"Ngon(Point(23.0, 29.0), Point(24.0, 29.0), Point(24.0, 30.0), Point(23.0, 30.0))",23.0,29.0
1.4044010757927246,-1.9172302709030815,1.227729801697414,"Ngon(Point(32.0, 56.0), Point(33.0, 56.0), Point(33.0, 57.0), Point(32.0, 57.0))",32.0,56.0
1.9001789335954264,0.13490340974501214,-1.5789407196941356,"Ngon(Point(14.0, 28.0), Point(15.0, 28.0), Point(15.0, 29.0), Point(14.0, 29.0))",14.0,28.0
1.5929383689949543,-0.6494498682812857,2.334112565322939,"Ngon(Point(39.0, 5.0), Point(40.0, 5.0), Point(40.0, 6.0), Point(39.0, 6.0))",39.0,5.0
0.5602735140489802,0.1540625866441931,-1.4726058149669146,"Ngon(Point(20.0, 36.0), Point(21.0, 36.0), Point(21.0, 37.0), Point(20.0, 37.0))",20.0,36.0
0.72318709466537,1.2894663089219751,-1.2239072443427428,"Ngon(Point(18.0, 32.0), Point(19.0, 32.0), Point(19.0, 33.0), Point(18.0, 33.0))",18.0,32.0
0.3346896150666707,-0.9513890869968904,2.2082191781699283,"Ngon(Point(39.0, 4.0), Point(40.0, 4.0), Point(40.0, 5.0), Point(39.0, 5.0))",39.0,4.0
-0.9509612326877868,0.4718558182734831,-0.5887367659770748,"Ngon(Point(58.0, 52.0), Point(59.0, 52.0), Point(59.0, 53.0), Point(58.0, 53.0))",58.0,52.0
-2.114053019385084,-0.0832650676253104,-1.1225656639729429,"Ngon(Point(3.0, 58.0), Point(4.0, 58.0), Point(4.0, 59.0), Point(3.0, 59.0))",3.0,58.0
0.5378704468613995,0.20031062239225125,0.6838275505310657,"Ngon(Point(39.0, 51.0), Point(40.0, 51.0), Point(40.0, 52.0), Point(39.0, 52.0))",39.0,51.0
0.5506472576931015,-0.5299743244254298,1.2512964587261861,"Ngon(Point(48.0, 0.0), Point(49.0, 0.0), Point(49.0, 1.0), Point(48.0, 1.0))",48.0,0.0
0.5579175759907398,-0.04955865400043401,0.3652260411229543,"Ngon(Point(55.0, 17.0), Point(56.0, 17.0), Point(56.0, 18.0), Point(55.0, 18.0))",55.0,17.0
0.03848545242362968,1.8264506236487548,1.24346349088571,"Ngon(Point(42.0, 19.0), Point(43.0, 19.0), Point(43.0, 20.0), Point(42.0, 20.0))",42.0,19.0
0.19376234814483528,-2.06188492776373,0.4810240044154607,"Ngon(Point(19.0, 59.0), Point(20.0, 59.0), Point(20.0, 60.0), Point(19.0, 60.0))",19.0,59.0
-2.5374654727674235,-0.23593320015737956,0.28354307739396245,"Ngon(Point(49.0, 42.0), Point(50.0, 42.0), Point(50.0, 43.0), Point(49.0, 43.0))",49.0,42.0
0.036397670353135805,0.5046911550182659,-1.3977177593501056,"Ngon(Point(28.0, 27.0), Point(29.0, 27.0), Point(29.0, 28.0), Point(28.0, 28.0))",28.0,27.0
0.8061408099951095,1.1552104855335523,1.6662200023289806,"Ngon(Point(46.0, 7.0), Point(47.0, 7.0), Point(47.0, 8.0), Point(46.0, 8.0))",46.0,7.0
-0.3969607292083093,0.9210543038105532,0.19341803775004,"Ngon(Point(45.0, 25.0), Point(46.0, 25.0), Point(46.0, 26.0), Point(45.0, 26.0))",45.0,25.0
