X1,X2,X3,X4,X5,X6,geometry,long,lat
-0.7039498188517621,-0.2566585157536925,-0.094422758804076,-0.8139102339900839,4.413607839059963,6.455648949117503,"Ngon(Point(8.0, 44.0), Point(9.0, 44.0), Point(9.0, 45.0), Point(8.0, 45.0))",8.0,44.0
1.216589968716529,-0.5292074503663561,1.728292405498325,1.595564872301226,6.874499134426371,6.29429516678523,"Ngon(Point(50.0, 21.0), Point(51.0, 21.0), Point(51.0, 22.0), Point(50.0, 22.0))",50.0,21.0
1.4488880505918529,-0.5094558745890625,1.4638880491542312,1.59105972840722,8.452921485029304,6.942620564632415,"Ngon(Point(38.0, 38.0), Point(39.0, 38.0), Point(39.0, 39.0), Point(38.0, 39.0))",38.0,38.0
0.1371576890921439,0.9139074269137732,1.0562100744431824,2.639198131443539,9.054580715345809,6.645015733430892,"Ngon(Point(58.0, 57.0), Point(59.0, 57.0), Point(59.0, 58.0), Point(58.0, 58.0))",58.0,57.0
0.7736543349819788,-0.2901015520803823,1.0292673930915732,0.5944400519644883,7.237414291884701,7.319200849575797,"Ngon(Point(56.0, 30.0), Point(57.0, 30.0), Point(57.0, 31.0), Point(56.0, 31.0))",56.0,30.0
0.5341587984398901,-0.0193790065841112,2.4698008278760684,0.8214880452858289,7.466138454288166,6.547678175418663,"Ngon(Point(26.0, 54.0), Point(27.0, 54.0), Point(27.0, 55.0), Point(26.0, 55.0))",26.0,54.0
-0.4930820801969852,0.6814410052978344,0.3133963768795426,0.9827579691683448,6.893902011471262,7.640617477814699,"Ngon(Point(27.0, 14.0), Point(28.0, 14.0), Point(28.0, 15.0), Point(27.0, 15.0))",27.0,14.0
-1.2103475136525397,-0.0184059070135747,2.297679353470564,1.1043194853025795,6.629377099746804,6.985796068513694,"Ngon(Point(22.0, 26.0), Point(23.0, 26.0), Point(23.0, 27.0), Point(22.0, 27.0))",22.0,26.0
-0.0731828401172608,0.366381805235087,1.252373265834894,1.3784602278809273,8.10406759492832,6.536263164674348,"Ngon(Point(11.0, 32.0), Point(12.0, 32.0), Point(12.0, 33.0), Point(11.0, 33.0))",11.0,32.0
0.2166184865402203,-1.4316903361901832,1.5985817895346384,-0.9079572531538892,6.683474822453928,7.013246489543207,"Ngon(Point(28.0, 26.0), Point(29.0, 26.0), Point(29.0, 27.0), Point(28.0, 27.0))",28.0,26.0
-1.045857821304767,0.1698911405742946,1.292108934443832,1.8100755074332795,5.42724979315344,8.324237011255045,"Ngon(Point(34.0, 36.0), Point(35.0, 36.0), Point(35.0, 37.0), Point(34.0, 37.0))",34.0,36.0
-0.5836494242019798,-0.6480496032136863,-0.1013622758609655,0.2902730555711735,6.57638097269554,5.360138237971281,"Ngon(Point(9.0, 55.0), Point(10.0, 55.0), Point(10.0, 56.0), Point(9.0, 56.0))",9.0,55.0
0.974883965982077,-0.2780627632375041,1.398279348142918,1.442066150115749,6.491434966113728,6.437759294646162,"Ngon(Point(34.0, 39.0), Point(35.0, 39.0), Point(35.0, 40.0), Point(34.0, 40.0))",34.0,39.0
-0.1742701140345274,0.7801489724554328,1.525255093252942,2.0959159814228734,7.187659230984679,7.820842839804591,"Ngon(Point(47.0, 33.0), Point(48.0, 33.0), Point(48.0, 34.0), Point(47.0, 34.0))",47.0,33.0
-0.319133477027088,1.5033606587112809,-0.3386191133469387,1.227807041330056,7.764158678110717,6.582458885797289,"Ngon(Point(13.0, 11.0), Point(14.0, 11.0), Point(14.0, 12.0), Point(13.0, 12.0))",13.0,11.0
0.2270234326333077,-0.0512226611648851,1.1951798915230225,-0.4858572281733815,8.905990009705501,6.463574187141973,"Ngon(Point(0.0, 35.0), Point(1.0, 35.0), Point(1.0, 36.0), Point(0.0, 36.0))",0.0,35.0
-0.5401994727496848,0.049038051840584,1.0006394653307589,0.3051364004306229,6.328925119562884,7.369352928318984,"Ngon(Point(57.0, 27.0), Point(58.0, 27.0), Point(58.0, 28.0), Point(57.0, 28.0))",57.0,27.0
-0.0478458865025636,-1.1546862481174291,0.8671601000133198,1.0831812493267037,7.916872944415821,8.584326553555158,"Ngon(Point(30.0, 43.0), Point(31.0, 43.0), Point(31.0, 44.0), Point(30.0, 44.0))",30.0,43.0
-0.484457153337486,0.3125721001743476,0.0729489087573692,0.6256818545347954,7.098642510383967,7.163742848316291,"Ngon(Point(54.0, 27.0), Point(55.0, 27.0), Point(55.0, 28.0), Point(54.0, 28.0))",54.0,27.0
-0.4772605481806563,-0.1706581458989333,0.8227602044759301,2.282551943663613,7.1786395736719255,7.687645259514245,"Ngon(Point(28.0, 19.0), Point(29.0, 19.0), Point(29.0, 20.0), Point(28.0, 20.0))",28.0,19.0
-0.5404126862777114,-0.145111822202954,3.521942918171413,-0.1608428227036045,4.893130126859823,6.484960524570879,"Ngon(Point(51.0, 27.0), Point(52.0, 27.0), Point(52.0, 28.0), Point(51.0, 28.0))",51.0,27.0
0.7296085169334103,-0.6692344112970139,1.4174131227416848,0.2666357631990258,7.160541156597335,7.051438689970102,"Ngon(Point(24.0, 8.0), Point(25.0, 8.0), Point(25.0, 9.0), Point(24.0, 9.0))",24.0,8.0
0.464470793934762,0.0097744966955477,-1.119526744729486,1.499762331274708,6.584485350660708,7.107064104048327,"Ngon(Point(15.0, 27.0), Point(16.0, 27.0), Point(16.0, 28.0), Point(15.0, 28.0))",15.0,27.0
1.3784399439434685,-0.4008973449672486,1.9213444633662295,0.7284110898849615,6.339912189466957,6.378041331348574,"Ngon(Point(49.0, 21.0), Point(50.0, 21.0), Point(50.0, 22.0), Point(49.0, 22.0))",49.0,21.0
-2.0823066239742243,0.0804029302480287,2.848305810243497,2.122237560557945,6.18898351056027,8.227381115249786,"Ngon(Point(2.0, 57.0), Point(3.0, 57.0), Point(3.0, 58.0), Point(2.0, 58.0))",2.0,57.0
