"","x"
"1",9
"2",8
"3",9
"4",1
"5",4
"6",1
"7",7
"8",9
"9",2
"10",5
"11",3
"12",4
"13",5
"14",2
"15",9
"16",8
"17",4
"18",9
"19",6
"20",3
"21",9
"22",4
"23",2
"24",2
"25",8
"26",3
"27",3
"28",3
"29",8
"30",9
"31",5
"32",2
"33",7
"34",4
"35",2
"36",1
"37",5
"38",1
"39",8
"40",3
"41",4
"42",2
"43",5
"44",6
"45",8
"46",2
"47",7
"48",1
"49",3
"50",6
"51",6
"52",7
"53",3
"54",7
"55",4
"56",4
"57",2
"58",9
"59",3
"60",3
"61",5
"62",7
"63",8
"64",9
"65",6
"66",2
"67",5
"68",7
"69",4
"70",6
"71",5
"72",1
"73",1
"74",4
"75",1
"76",3
"77",2
"78",3
"79",3
"80",5
"81",4
"82",4
"83",3
"84",5
"85",3
"86",8
"87",2
"88",9
"89",7
"90",4
"91",4
"92",4
"93",3
"94",6
"95",2
"96",3
"97",5
"98",6
"99",4
"100",3
"101",7
"102",8
"103",3
"104",8
"105",3
"106",2
"107",3
"108",4
"109",8
"110",7
"111",5
"112",3
"113",4
"114",4
"115",8
"116",3
"117",2
"118",2
"119",6
"120",3
"121",4
"122",9
"123",8
"124",4
"125",6
"126",4
"127",9
"128",9
"129",3
"130",6
"131",5
"132",3
"133",3
"134",3
"135",3
"136",2
"137",4
"138",4
"139",9
"140",4
"141",4
"142",2
"143",1
"144",8
"145",1
"146",5
"147",3
"148",4
"149",2
"150",1
"151",1
"152",1
"153",5
"154",1
"155",7
"156",4
"157",4
"158",7
"159",9
"160",8
"161",8
"162",9
"163",3
"164",9
"165",7
"166",8
"167",1
"168",8
"169",2
"170",8
"171",9
"172",4
"173",9
"174",6
"175",9
"176",2
"177",6
"178",1
"179",2
"180",3
"181",7
"182",6
"183",2
"184",8
"185",9
"186",3
"187",5
"188",4
"189",5
"190",8
"191",6
"192",9
"193",6
"194",4
"195",5
"196",4
"197",3
"198",4
"199",1
"200",6
"201",4
"202",1
"203",3
"204",8
"205",7
"206",3
"207",5
"208",3
"209",8
"210",7
"211",1
"212",9
"213",7
"214",7
"215",2
"216",6
"217",4
"218",2
"219",4
"220",1
"221",3
"222",7
"223",7
"224",3
"225",1
"226",3
"227",7
"228",9
"229",7
"230",1
"231",8
"232",4
"233",8
"234",1
"235",5
"236",1
"237",6
"238",4
"239",7
"240",5
"241",5
"242",9
"243",3
"244",5
"245",8
"246",6
"247",4
"248",1
"249",1
"250",7
"251",9
"252",8
"253",7
"254",3
"255",8
"256",4
"257",5
"258",3
"259",5
"260",4
"261",4
"262",9
"263",3
"264",4
"265",7
"266",5
"267",7
"268",7
"269",5
"270",8
"271",2
"272",3
"273",1
"274",1
"275",2
"276",2
"277",8
"278",2
"279",9
"280",1
"281",9
"282",1
"283",6
"284",7
"285",6
"286",1
"287",7
"288",6
"289",1
"290",4
"291",1
"292",2
"293",7
"294",5
"295",8
"296",3
"297",5
"298",6
"299",2
"300",8
"301",3
"302",9
"303",6
"304",6
"305",7
"306",5
"307",9
"308",3
"309",9
"310",5
"311",7
"312",6
"313",1
"314",9
"315",6
"316",2
"317",8
"318",9
"319",7
"320",1
"321",1
"322",8
"323",8
"324",8
"325",3
"326",4
"327",4
"328",3
"329",1
"330",5
"331",5
"332",9
"333",1
"334",9
"335",7
"336",2
"337",9
"338",3
"339",1
"340",4
"341",9
"342",5
"343",2
"344",7
"345",3
"346",2
"347",7
"348",9
"349",6
"350",2
"351",5
"352",5
"353",3
"354",8
"355",8
"356",7
"357",3
"358",8
"359",9
"360",3
"361",1
"362",4
"363",1
"364",4
"365",6
"366",7
"367",7
"368",8
"369",5
"370",7
"371",9
"372",3
"373",6
"374",9
"375",7
"376",8
"377",8
"378",8
"379",3
"380",6
"381",4
"382",3
"383",6
"384",3
"385",2
"386",5
"387",9
"388",7
"389",9
"390",3
"391",3
"392",7
"393",3
"394",4
"395",4
"396",9
"397",7
"398",4
"399",7
"400",9
"401",2
"402",2
"403",1
"404",2
"405",9
"406",5
"407",5
"408",1
"409",2
"410",3
"411",7
"412",2
"413",8
"414",6
"415",7
"416",7
"417",9
"418",6
"419",2
"420",8
"421",3
"422",6
"423",7
"424",8
"425",7
"426",3
"427",1
"428",9
"429",3
"430",9
"431",3
"432",6
"433",9
"434",4
"435",5
"436",7
"437",3
"438",1
"439",6
"440",1
"441",6
"442",9
"443",4
"444",6
"445",5
"446",4
"447",7
"448",4
"449",5
"450",6
"451",5
"452",3
"453",9
"454",4
"455",7
"456",5
"457",9
"458",2
"459",3
"460",4
"461",1
"462",6
"463",9
"464",7
"465",3
"466",3
"467",8
"468",7
"469",1
"470",9
"471",9
"472",9
"473",6
"474",5
"475",9
"476",4
"477",8
"478",6
"479",6
"480",8
"481",6
"482",2
"483",7
"484",1
"485",2
"486",5
"487",8
"488",6
"489",1
"490",8
"491",7
"492",7
"493",1
"494",7
"495",9
"496",2
"497",3
"498",1
"499",1
"500",1
"501",9
"502",3
"503",2
"504",1
"505",9
"506",1
"507",6
"508",7
"509",2
"510",1
"511",2
"512",3
"513",5
"514",3
"515",1
"516",5
"517",5
"518",8
"519",8
"520",9
"521",7
"522",6
"523",4
"524",5
"525",3
"526",8
"527",3
"528",5
"529",9
"530",1
"531",9
"532",3
"533",4
"534",2
"535",8
"536",3
"537",9
"538",4
"539",9
"540",9
"541",4
"542",6
"543",7
"544",5
"545",7
"546",7
"547",3
"548",6
"549",7
"550",5
"551",7
"552",5
"553",7
"554",8
"555",7
"556",2
"557",3
"558",1
"559",1
"560",7
"561",8
"562",9
"563",9
"564",8
"565",3
"566",9
"567",8
"568",6
"569",6
"570",1
"571",2
"572",1
"573",6
"574",8
"575",6
"576",2
"577",7
"578",8
"579",4
"580",2
"581",2
"582",3
"583",9
"584",6
"585",1
"586",1
"587",6
"588",2
"589",5
"590",8
"591",8
"592",4
"593",4
"594",9
"595",2
"596",4
"597",1
"598",1
"599",3
"600",6
"601",5
"602",1
"603",3
"604",1
"605",9
"606",2
"607",5
"608",8
"609",5
"610",8
"611",2
"612",4
"613",2
"614",5
"615",7
"616",4
"617",7
"618",9
"619",9
"620",1
"621",7
"622",3
"623",5
"624",9
"625",3
"626",4
"627",5
"628",8
"629",1
"630",6
"631",6
"632",8
"633",5
"634",1
"635",6
"636",5
"637",4
"638",6
"639",2
"640",5
"641",7
"642",8
"643",8
"644",6
"645",4
"646",1
"647",1
"648",1
"649",1
"650",3
"651",9
"652",5
"653",6
"654",9
"655",3
"656",1
"657",4
"658",2
"659",8
"660",9
"661",2
"662",5
"663",1
"664",4
"665",9
"666",1
"667",9
"668",5
"669",6
"670",6
"671",6
"672",6
"673",2
"674",7
"675",1
"676",7
"677",9
"678",5
"679",7
"680",8
"681",8
"682",7
"683",2
"684",2
"685",2
"686",3
"687",6
"688",6
"689",3
"690",9
"691",6
"692",1
"693",4
"694",5
"695",6
"696",2
"697",9
"698",6
"699",6
"700",5
"701",6
"702",4
"703",3
"704",8
"705",3
"706",8
"707",2
"708",6
"709",4
"710",4
"711",7
"712",7
"713",1
"714",3
"715",1
"716",6
"717",1
"718",6
"719",6
"720",7
"721",4
"722",3
"723",3
"724",5
"725",8
"726",9
"727",6
"728",4
"729",9
"730",7
"731",8
"732",9
"733",1
"734",1
"735",3
"736",9
"737",6
"738",2
"739",8
"740",8
"741",3
"742",3
"743",3
"744",3
"745",5
"746",8
"747",7
"748",5
"749",5
"750",8
"751",5
"752",7
"753",5
"754",8
"755",1
"756",5
"757",9
"758",7
"759",4
"760",3
"761",7
"762",6
"763",9
"764",9
"765",8
"766",2
"767",1
"768",6
"769",6
"770",5
"771",3
"772",5
"773",2
"774",6
"775",6
"776",3
"777",9
"778",4
"779",3
"780",3
"781",5
"782",9
"783",3
"784",7
"785",8
"786",1
"787",5
"788",6
"789",5
"790",3
"791",3
"792",9
"793",8
"794",4
"795",9
"796",7
"797",8
"798",1
"799",3
"800",7
"801",1
"802",4
"803",9
"804",1
"805",6
"806",4
"807",6
"808",1
"809",2
"810",4
"811",5
"812",8
"813",2
"814",4
"815",2
"816",9
"817",2
"818",6
"819",3
"820",3
"821",5
"822",1
"823",9
"824",1
"825",8
"826",1
"827",4
"828",6
"829",4
"830",7
"831",6
"832",8
"833",2
"834",3
"835",2
"836",5
"837",5
"838",8
"839",6
"840",3
"841",2
"842",3
"843",9
"844",6
"845",5
"846",5
"847",6
"848",9
"849",1
"850",8
"851",1
"852",5
"853",3
"854",7
"855",4
"856",9
"857",5
"858",4
"859",5
"860",9
